,customer_id,time_duration,event_day_2020/10/27,event_day_2020/10/28,event_day_2020/10/29,event_day_2020/10/30,event_day_2020/10/31,event_day_2020/11/1,gender_woman,age_10's,age_20's,age_30's,age_40's,age_50's,age_60's,age_Over70's,area1_max_time_duration,area2_max_time_duration,area3_max_time_duration,area4_max_time_duration,area5_max_time_duration,buy_flag
199,20201026-030093,19.8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,11.6,0.0,0.0,0.0,1
200,20201026-030094,50.2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,50.2,0.0,0.0,0.0,0.0,1
201,20201026-030100,47.8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,38.6,0.0,0.0,0.0,0.0,1
202,20201026-030108,50.4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,47.4,1
203,20201026-030114,24.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.6,0.0,0.0,0.0,0.0,1
204,20201026-030121,72.2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,55.4,0.0,0.0,0.0,0.0,1
205,20201026-030125,7.8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,6.4,0
206,20201026-030126,11.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.4,0.0,0.0,0.0,0.0,1
207,20201026-030127,32.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25.8,0.0,0.0,0.0,0.0,1
208,20201026-030131,64.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,55.2,0.0,0.0,1
209,20201026-030132,40.2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,29.2,1
210,20201026-030133,31.6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,23.2,0.0,0.0,0.0,0.0,1
211,20201026-030138,39.6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,28.2,0.0,0.0,1
212,20201026-030140,34.2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,0.0,25.8,0.0,1
213,20201026-030143,102.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,20.8,0.0,58.8,0.0,0.0,1
214,20201026-030144,204.4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,138.6,0.0,0.0,0.0,1
215,20201026-030145,20.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.2,0.0,0.0,0.0,0.0,1
216,20201026-030146,43.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0,6.8,9.0,0.0,0.0,1
217,20201026-030149,11.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.4,0.0,0.0,0.0,0.0,0
218,20201026-030156,19.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.6,0.0,0.0,0.0,0.0,1
219,20201026-030167,26.2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,5.2,1
220,20201026-030168,24.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13.0,0.0,0.0,0.0,0.0,1
221,20201026-030172,19.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,11.8,0.0,0.0,0
222,20201026-030173,57.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,25.0,7.2,0.0,7.6,0.0,0
223,20201026-030175,49.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.6,7.4,0.0,0.0,14.8,1
224,20201026-030182,58.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23.8,0.0,6.8,4.2,0.0,1
225,20201026-030183,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.0,0.0,0.0,0.0,0.0,1
226,20201026-030188,16.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,6.6,0.0,0.0,0.0,1
227,20201026-040005,17.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,11.2,0.0,0.0,1
228,20201026-040008,40.4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,28.6,0.0,0.0,1
229,20201026-040010,24.2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,16.2,0.0,0.0,0.0,0.0,1
230,20201026-040011,29.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.0,0.0,0.0,10.8,0.0,1
231,20201026-040012,8.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.4,3.6,0.0,0.0,1
232,20201026-040013,8.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,6.6,1
233,20201026-040016,66.6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,58.4,0.0,0.0,0.0,0.0,1
234,20201026-040019,50.6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,30.4,0.0,6.0,0.0,0.0,1
235,20201026-040020,50.6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,20.8,0.0,0.0,3.2,0.0,1
236,20201026-040021,50.8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,26.2,0.0,3.6,0.0,1
237,20201026-040027,13.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.6,0.0,0.0,0.0,0.0,1
238,20201026-040031,18.4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6.6,0.0,4.6,0.0,0.0,1
239,20201026-040034,13.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.6,0.0,0.0,0.0,0.0,1
240,20201026-040041,5.2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.8,0
241,20201026-040044,50.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,42.0,0.0,0.0,0
242,20201026-040047,46.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,31.8,0.0,0.0,0.0,1
243,20201026-040048,14.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.2,0.0,0.0,0.0,0.0,1
244,20201026-040051,46.4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,5.2,25.0,0.0,0.0,1
245,20201026-040055,12.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,12.0,0.0,0.0,0.0,0.0,1
246,20201026-040061,14.8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,10.4,0.0,1
247,20201026-040067,18.8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5.0,12.2,0.0,0.0,0.0,1
248,20201026-040069,17.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,8.0,0.0,0.0,1
249,20201026-040076,32.6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12.8,13.8,0.0,0.0,0.0,1
250,20201026-040077,26.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,13.6,0.0,0.0,0.0,1
251,20201026-040080,67.2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,39.8,0.0,0.0,0.0,0.0,1
252,20201026-040081,54.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10.6,0.0,22.0,27.0,4.0,1
253,20201026-040084,39.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,22.8,0.0,0.0,0.0,8.2,1
254,20201026-040098,17.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17.6,0.0,0.0,0.0,0.0,0
255,20201026-040100,28.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,5.8,16.0,0.0,0.0,1
256,20201026-040104,16.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,11.0,0.0,0.0,0
257,20201026-040109,12.2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,4.2,0.0,0.0,0.0,1
258,20201026-040110,34.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,21.8,15.4,0.0,1
259,20201026-040119,11.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,8.0,1
260,20201026-040124,33.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,17.0,0.0,0.0,9.4,0.0,1
261,20201026-040125,5.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.4,1
262,20201026-040127,5.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.8,0.0,0.0,0.0,0.0,1
263,20201026-040129,13.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,12.4,1
264,20201026-040130,92.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,51.2,43.4,0.0,0.0,1
265,20201026-040131,26.8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,9.8,5.8,0.0,0.0,0.0,0
266,20201026-040133,13.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.8,0.0,0.0,0.0,0.0,1
267,20201026-040135,46.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,42.4,0.0,0.0,0.0,0.0,1
268,20201026-040138,112.2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,26.2,0.0,12.6,6.2,0.0,1
269,20201026-040141,6.8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,5.0,1
270,20201026-040145,33.6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,9.4,0.0,14.0,9.2,0.0,1
271,20201026-040153,9.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,4.8,0.0,0.0,1
272,20201026-040158,16.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.6,0.0,0.0,0.0,0.0,1
273,20201026-040160,15.4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,8.4,0.0,1
274,20201026-040161,18.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.0,0.0,0.0,0.0,0.0,1
275,20201026-040164,48.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,9.4,16.8,0.0,0.0,0
276,20201026-040172,81.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,38.0,23.2,0.0,0.0,6.0,1
277,20201026-040177,32.4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,12.2,15.0,0.0,0
278,20201026-040180,16.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,6.8,0.0,0.0,1
279,20201026-040187,41.2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,31.8,0.0,0.0,0.0,1
280,20201026-040191,41.6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,15.4,1
281,20201026-040198,48.2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,16.6,17.2,0.0,1
282,20201026-050011,23.2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3.8,7.0,15.8,0.0,0.0,1
283,20201026-050013,15.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,6.6,0.0,0.0,1
284,20201026-050019,65.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,25.8,18.4,5.2,0.0,0
285,20201026-050023,23.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,17.6,0.0,0.0,1
286,20201026-050026,21.8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,10.8,0.0,0.0,1
287,20201026-050031,16.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,6.0,0.0,0.0,0.0,1
288,20201026-050035,69.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.4,5.2,18.4,10.2,0.0,1
289,20201026-050036,11.2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,9.4,1
290,20201026-050040,132.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,91.6,0.0,0.0,0.0,0.0,1
291,20201026-050042,14.4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,12.6,1
292,20201026-050045,116.4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,96.6,0.0,0.0,0.0,0.0,1
293,20201026-050054,24.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,10.4,3.6,0.0,2.8,1
294,20201026-050060,38.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.8,0.0,16.8,0.0,5.6,1
295,20201026-050062,11.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,4.8,4.2,0.0,1
296,20201026-050063,60.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,54.8,0.0,0.0,1
297,20201026-050065,10.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10.8,0.0,0.0,0.0,0.0,1
298,20201026-050066,57.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23.6,15.0,0.0,0.0,5.8,1
299,20201026-050079,15.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6.2,0.0,0.0,0.0,0.0,1
300,20201026-050086,45.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,37.6,0.0,0.0,1
301,20201026-050088,15.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,4.0,0.0,0.0,0.0,1
302,20201026-050089,19.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4.4,0.0,0.0,0.0,0.0,1
303,20201026-050090,17.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,12.6,0.0,0.0,0.0,1
304,20201026-050096,85.6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11.2,0.0,17.4,22.2,7.6,1
305,20201026-050098,31.6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,22.2,0.0,0.0,1
306,20201026-050099,11.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.6,0.0,0.0,0.0,0.0,1
307,20201026-050102,19.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,11.2,0.0,0.0,0.0,1
308,20201026-050104,12.4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3.6,0.0,0.0,0.0,0.0,1
309,20201026-050109,101.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,79.6,0.0,6.8,0.0,0.0,1
310,20201026-050111,7.2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3.8,0.0,0.0,0.0,0.0,1
311,20201026-050114,22.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.6,0.0,0.0,0.0,0.0,1
312,20201026-050119,18.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,6.8,1
313,20201026-050122,9.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.2,0.0,0.0,0.0,0.0,0
314,20201026-050125,19.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,6.6,0.0,1
315,20201026-050126,30.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,19.2,0.0,0.0,0.0,1
316,20201026-050127,17.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.4,0.0,0.0,0.0,2.8,1
317,20201026-050129,25.8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,12.8,0.0,0.0,0.0,5.4,1
318,20201026-050139,16.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,11.6,0.0,0.0,0.0,1
319,20201026-050140,31.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,7.6,21.6,0.0,0.0,1
320,20201026-050142,13.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.6,0.0,0.0,0.0,0.0,1
321,20201026-050144,9.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.2,3.2,0.0,0.0,0.0,1
322,20201026-050145,12.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,7.6,0.0,0.0,1
323,20201026-050147,28.6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,14.4,6.4,5.8,1
324,20201026-050149,22.8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,6.8,7.2,3.2,0
325,20201026-050152,42.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,10.2,0.0,0.0,19.2,1
326,20201026-050156,40.4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,40.4,0.0,0.0,0.0,0.0,1
327,20201026-050158,42.2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,14.8,2.6,0.0,1
328,20201026-050159,27.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,22.0,1
329,20201026-050161,17.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.6,0.0,0.0,0.0,0.0,1
330,20201026-050165,17.2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,6.4,1
331,20201026-050166,20.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,10.4,0.0,0.0,0.0,1
332,20201026-050169,31.6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,25.0,9.0,0.0,1
333,20201026-050170,16.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,9.0,0.0,0.0,1
334,20201026-050171,14.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14.6,0.0,0.0,0.0,0.0,1
335,20201026-050173,80.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,14.0,17.0,18.0,1
336,20201026-050174,11.6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,4.6,0.0,0.0,1
337,20201026-050175,59.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,4.4,46.0,0.0,0.0,1
338,20201026-050182,28.8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,16.4,0.0,0.0,1
339,20201026-050184,11.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,9.0,5.0,1
340,20201026-060005,32.4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,10.2,8.2,0.0,0.0,0
341,20201026-060008,20.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,12.6,1
342,20201026-060009,48.4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,5.2,0.0,0.0,3.6,1
343,20201026-060011,55.2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,14.0,23.4,7.4,0.0,0.0,1
344,20201026-060013,18.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,11.4,0.0,0.0,1
345,20201026-060014,14.4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7.4,0.0,0.0,0.0,0.0,1
346,20201026-060016,78.8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,27.2,0.0,0.0,0.0,42.0,1
347,20201026-060018,13.6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,11.8,1
348,20201026-060019,6.6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6.6,0.0,0.0,0.0,0.0,1
349,20201026-060022,13.2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4.0,0.0,0.0,0.0,0.0,1
350,20201026-060025,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,3.8,1
351,20201026-060031,20.2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,8.6,1
352,20201026-060033,24.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,18.6,0.0,1
353,20201026-060041,23.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,9.6,6.0,0.0,0.0,0
354,20201026-060046,24.8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4.8,0.0,0.0,0.0,0.0,1
355,20201026-060048,6.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,4.8,1
356,20201026-060052,65.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,36.8,13.2,0.0,0.0,1
357,20201026-060053,7.2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,5.8,1
358,20201026-060055,23.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.8,0.0,0.0,0.0,0.0,1
359,20201026-060058,9.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,8.6,1
360,20201026-060059,13.6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,6.8,0.0,0.0,1
361,20201026-060064,6.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6.0,0.0,0.0,0.0,0.0,0
362,20201026-060070,48.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.2,8.6,10.4,0.0,8.2,1
363,20201026-060071,30.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,22.8,0.0,0.0,1
364,20201026-060074,19.4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,19.4,0.0,0.0,0.0,0.0,1
365,20201026-060076,137.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,26.4,32.4,0.0,0.0,1
366,20201026-060080,12.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.0,0.0,0.0,0.0,0.0,1
367,20201026-060081,12.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,3.2,0.0,0.0,0.0,1
368,20201026-060084,38.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,28.6,0.0,0.0,0.0,0
369,20201026-060087,28.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,22.4,0.0,0.0,0.0,1
370,20201026-060091,17.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,10.0,3.4,0.0,0.0,1
371,20201026-060098,24.4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,13.2,0.0,0.0,1
372,20201026-060101,63.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,41.6,14.0,0.0,0.0,1
373,20201026-060105,53.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,33.4,0.0,0.0,0.0,0.0,1
374,20201026-060108,18.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,10.2,0.0,0.0,1
375,20201026-060114,30.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,27.0,1
376,20201026-060116,57.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35.0,5.8,15.4,0.0,0.0,1
377,20201026-060125,18.8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10.6,0.0,0.0,0.0,0.0,0
378,20201026-060127,21.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,14.4,1
379,20201026-060130,8.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,7.2,1
380,20201026-060136,25.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10.2,0.0,0.0,0.0,0.0,1
381,20201026-060137,21.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.8,6.4,0.0,0.0,0.0,1
382,20201026-060138,20.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.8,10.6,0.0,0.0,0.0,1
383,20201026-060142,24.4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15.6,0.0,0.0,0.0,0.0,1
384,20201026-060150,37.2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,12.0,1
385,20201026-060160,18.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,10.0,7.6,1
386,20201026-060165,18.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,13.4,0.0,0.0,0
387,20201026-060172,13.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,14.6,1
388,20201026-060175,37.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,14.6,14.0,0.0,1
389,20201026-060179,30.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.4,0.0,0.0,0.0,0.0,1
390,20201026-060181,15.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,9.2,0.0,0.0,1
391,20201026-060184,17.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.2,3.2,0.0,0.0,0.0,1
392,20201026-060187,92.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,62.0,0.0,0.0,0.0,0.0,1
393,20201026-060195,10.2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,3.4,0.0,1
394,20201026-060197,332.4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,39.0,310.0,0.0,0.0,0.0,0
395,20201026-060201,11.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,5.6,1
396,20201026-060218,35.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,27.4,0.0,0.0,1
397,20201026-060223,13.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.4,0.0,0.0,0.0,0.0,1
398,20201026-060224,20.8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7.0,0.0,0.0,0.0,7.4,1
399,20201026-060225,7.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.2,0.0,0.0,0.0,0.0,1
400,20201026-060232,86.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.4,0.0,0.0,0.0,54.2,1
401,20201026-060244,37.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,9.4,0.0,0.0,0
402,20201026-060246,84.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,17.2,24.2,4.6,0.0,1
403,20201026-060249,50.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,10.2,24.2,0.0,0.0,0
404,20201026-060251,56.4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,49.0,0.0,0.0,1
405,20201026-060254,45.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,19.6,7.8,7.4,1
406,20201026-060258,10.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.4,0.0,0.0,0.0,0.0,1
407,20201026-060262,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.6,0.0,0.0,0.0,0.0,1
408,20201026-060263,8.6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,7.2,1
409,20201026-060264,88.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,59.4,0.0,16.4,0.0,1
410,20201026-060265,17.2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,6.2,1
411,20201026-060266,20.2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,11.6,2.2,0.0,0.0,0.0,1
412,20201026-060276,20.8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,6.6,6.6,0.0,4.4,1
413,20201027-010001,5.8,1,0,0,0,0,0,1,0,0,0,1,0,0,0,5.8,0.0,0.0,0.0,0.0,1
414,20201027-010003,9.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
415,20201027-010004,5.8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,4.6,1
416,20201027-010006,18.4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0,0.0,0.0,0.0,0.0,1
417,20201027-010007,21.8,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2.6,0.0,0.0,0.0,0.0,1
